,student,vak,activiteit,zaal,dag,tijdslot
517,9287708,Software engineering,H1,C0.110,ma,11
518,73302736,Software engineering,H1,C0.110,ma,11
519,50143947,Software engineering,H1,C0.110,ma,11
520,4568018,Software engineering,H1,C0.110,ma,11
521,61060652,Software engineering,H1,C0.110,ma,11
522,4783858,Software engineering,H1,C0.110,ma,11
523,22871048,Software engineering,H1,C0.110,ma,11
524,14671406,Software engineering,H1,C0.110,ma,11
525,3233378,Software engineering,H1,C0.110,ma,11
526,94467156,Software engineering,H1,C0.110,ma,11
527,41153310,Software engineering,H1,C0.110,ma,11
528,48357272,Software engineering,H1,C0.110,ma,11
529,43460038,Software engineering,H1,C0.110,ma,11
530,1048485,Software engineering,H1,C0.110,ma,11
531,44671041,Software engineering,H1,C0.110,ma,11
532,37830626,Software engineering,H1,C0.110,ma,11
533,70015932,Software engineering,H1,C0.110,ma,11
534,58565406,Software engineering,H1,C0.110,ma,11
535,89985072,Software engineering,H1,C0.110,ma,11
536,99283252,Software engineering,H1,C0.110,ma,11
537,59544049,Software engineering,H1,C0.110,ma,11
538,65318664,Software engineering,H1,C0.110,ma,11
539,21095566,Software engineering,H1,C0.110,ma,11
540,89180944,Software engineering,H1,C0.110,ma,11
541,3727435,Software engineering,H1,C0.110,ma,11
542,45915482,Software engineering,H1,C0.110,ma,11
543,78243495,Software engineering,H1,C0.110,ma,11
544,58074656,Software engineering,H1,C0.110,ma,11
545,75599734,Software engineering,H1,C0.110,ma,11
546,83210352,Software engineering,H1,C0.110,ma,11
547,88176729,Software engineering,H1,C0.110,ma,11
548,54026378,Software engineering,H1,C0.110,ma,11
549,68409833,Software engineering,H1,C0.110,ma,11
550,62105897,Software engineering,H1,C0.110,ma,11
551,22323043,Software engineering,H1,C0.110,ma,11
552,29640619,Software engineering,H1,C0.110,ma,11
553,14309255,Software engineering,H1,C0.110,ma,11
554,62356458,Software engineering,H1,C0.110,ma,11
555,82872148,Software engineering,H1,C0.110,ma,11
556,27582862,Software engineering,H1,C0.110,ma,11
557,25106480,Software engineering,H1,C0.110,ma,11
558,5976174,Software engineering,H1,C0.110,ma,11
559,40343779,Software engineering,H1,C0.110,ma,11
560,52715680,Software engineering,H1,C0.110,ma,11
561,31633723,Software engineering,H1,C0.110,ma,11
562,78443067,Software engineering,H1,C0.110,ma,11
563,96054456,Databases 2,H1,C0.110,di,11
564,5526560,Databases 2,H1,C0.110,di,11
565,13132925,Databases 2,H1,C0.110,di,11
566,64296965,Databases 2,H1,C0.110,di,11
567,43902015,Databases 2,H1,C0.110,di,11
568,56191333,Databases 2,H1,C0.110,di,11
569,40141996,Databases 2,H1,C0.110,di,11
570,70072978,Databases 2,H1,C0.110,di,11
571,4529208,Databases 2,H1,C0.110,di,11
572,5517869,Databases 2,H1,C0.110,di,11
573,37701751,Databases 2,H1,C0.110,di,11
574,77896638,Databases 2,H1,C0.110,di,11
575,56121590,Databases 2,H1,C0.110,di,11
576,13092455,Databases 2,H1,C0.110,di,11
577,94686490,Databases 2,H1,C0.110,di,11
578,247918,Databases 2,H1,C0.110,di,11
579,75005528,Databases 2,H1,C0.110,di,11
580,56749879,Databases 2,H1,C0.110,di,11
581,46989508,Databases 2,H1,C0.110,di,11
582,51542218,Databases 2,H1,C0.110,di,11
583,72456780,Databases 2,H1,C0.110,di,11
584,24277163,Databases 2,H1,C0.110,di,11
585,3168419,Databases 2,H1,C0.110,di,11
586,58083680,Databases 2,H1,C0.110,di,11
587,4921119,Databases 2,H1,C0.110,di,11
588,51566595,Databases 2,H1,C0.110,di,11
589,90474003,Databases 2,H1,C0.110,di,11
590,34872117,Databases 2,H1,C0.110,di,11
591,54540997,Databases 2,H1,C0.110,di,11
592,49631542,Databases 2,H1,C0.110,di,11
593,27123462,Databases 2,H1,C0.110,di,11
594,26207525,Databases 2,H1,C0.110,di,11
595,83869542,Databases 2,H1,C0.110,di,11
596,76123484,Databases 2,H1,C0.110,di,11
597,73823548,Databases 2,H1,C0.110,di,11
598,17092717,Databases 2,H1,C0.110,di,11
599,5085194,Databases 2,H1,C0.110,di,11
600,58332004,Databases 2,H1,C0.110,di,11
601,88752563,Databases 2,H1,C0.110,di,11
602,57467488,Databases 2,H1,C0.110,di,11
603,59397895,Databases 2,H1,C0.110,di,11
604,47477884,Databases 2,H1,C0.110,di,11
605,25077484,Databases 2,H1,C0.110,di,11
606,72796858,Databases 2,H1,C0.110,di,11
607,40434933,Databases 2,H1,C0.110,di,11
608,14816774,Databases 2,H1,C0.110,di,11
609,23257088,Databases 2,H1,C0.110,di,11
610,23658570,Databases 2,H1,C0.110,di,11
611,11996292,Databases 2,H1,C0.110,di,11
612,39459642,Databases 2,H1,C0.110,di,11
613,91527663,Databases 2,H1,C0.110,di,11
614,17222374,Databases 2,H1,C0.110,di,11
615,58592894,Databases 2,H1,C0.110,di,11
616,62736669,Databases 2,H1,C0.110,di,11
617,26406342,Databases 2,H1,C0.110,di,11
618,29526540,Databases 2,H1,C0.110,di,11
619,12091019,Databases 2,H1,C0.110,di,11
620,86988337,Databases 2,H1,C0.110,di,11
621,29640619,Databases 2,H1,C0.110,di,11
622,78821918,Databases 2,H1,C0.110,di,11
623,64947290,Databases 2,H1,C0.110,di,11
624,15187217,Databases 2,H1,C0.110,di,11
625,77960666,Databases 2,H1,C0.110,di,11
626,47932106,Databases 2,H1,C0.110,di,11
627,42196732,Databases 2,H1,C0.110,di,11
628,86180471,Databases 2,H1,C0.110,di,11
629,52552718,Databases 2,H1,C0.110,di,11
630,60352393,Databases 2,H1,C0.110,di,11
631,43027916,Databases 2,H1,C0.110,di,11
632,670011,Databases 2,H1,C0.110,di,11
633,82689818,Databases 2,H1,C0.110,di,11
634,56872729,Databases 2,H1,C0.110,di,11
635,37770881,Collectieve Intelligentie,H1,C0.110,wo,11
636,21964491,Collectieve Intelligentie,H1,C0.110,wo,11
637,13092455,Collectieve Intelligentie,H1,C0.110,wo,11
638,75521763,Collectieve Intelligentie,H1,C0.110,wo,11
639,77240949,Collectieve Intelligentie,H1,C0.110,wo,11
640,64228258,Collectieve Intelligentie,H1,C0.110,wo,11
641,7308727,Collectieve Intelligentie,H1,C0.110,wo,11
642,77896638,Collectieve Intelligentie,H1,C0.110,wo,11
643,42778953,Collectieve Intelligentie,H1,C0.110,wo,11
644,58522654,Collectieve Intelligentie,H1,C0.110,wo,11
645,29474737,Collectieve Intelligentie,H1,C0.110,wo,11
646,15902055,Collectieve Intelligentie,H1,C0.110,wo,11
647,62701040,Collectieve Intelligentie,H1,C0.110,wo,11
648,31416266,Collectieve Intelligentie,H1,C0.110,wo,11
649,24277163,Collectieve Intelligentie,H1,C0.110,wo,11
650,28357474,Collectieve Intelligentie,H1,C0.110,wo,11
651,1696500,Collectieve Intelligentie,H1,C0.110,wo,11
652,76123484,Collectieve Intelligentie,H1,C0.110,wo,11
653,50143947,Collectieve Intelligentie,H1,C0.110,wo,11
654,1075391,Collectieve Intelligentie,H1,C0.110,wo,11
655,65960683,Collectieve Intelligentie,H1,C0.110,wo,11
656,86000192,Collectieve Intelligentie,H1,C0.110,wo,11
657,51741554,Collectieve Intelligentie,H1,C0.110,wo,11
658,43027916,Collectieve Intelligentie,H1,C0.110,wo,11
659,50184318,Collectieve Intelligentie,H1,C0.110,wo,11
660,57595888,Collectieve Intelligentie,H1,C0.110,wo,11
661,17222374,Collectieve Intelligentie,H1,C0.110,wo,11
662,1665980,Collectieve Intelligentie,H1,C0.110,wo,11
663,35330349,Collectieve Intelligentie,H1,C0.110,wo,11
664,61443567,Collectieve Intelligentie,H1,C0.110,wo,11
665,34773179,Collectieve Intelligentie,H1,C0.110,wo,11
666,53107172,Collectieve Intelligentie,H1,C0.110,wo,11
667,23547619,Collectieve Intelligentie,H1,C0.110,wo,11
668,42171678,Collectieve Intelligentie,H1,C0.110,wo,11
669,60312776,Collectieve Intelligentie,H1,C0.110,wo,11
670,25106480,Collectieve Intelligentie,H1,C0.110,wo,11
671,9332762,Collectieve Intelligentie,H1,C0.110,wo,11
672,26406342,Collectieve Intelligentie,H1,C0.110,wo,11
673,54310617,Collectieve Intelligentie,H1,C0.110,wo,11
674,73980360,Collectieve Intelligentie,H1,C0.110,wo,11
675,96104167,Collectieve Intelligentie,H1,C0.110,wo,11
676,64393888,Collectieve Intelligentie,H1,C0.110,wo,11
677,86291592,Collectieve Intelligentie,H1,C0.110,wo,11
678,42196732,Collectieve Intelligentie,H1,C0.110,wo,11
679,33760909,Collectieve Intelligentie,H1,C0.110,wo,11
680,17575088,Collectieve Intelligentie,H1,C0.110,wo,11
681,87758823,Collectieve Intelligentie,H1,C0.110,wo,11
682,29640619,Collectieve Intelligentie,H1,C0.110,wo,11
683,82689818,Collectieve Intelligentie,H1,C0.110,wo,11
684,46052388,Collectieve Intelligentie,H1,C0.110,wo,11
685,5517869,Collectieve Intelligentie,H1,C0.110,wo,11
686,72577292,Collectieve Intelligentie,H1,C0.110,wo,11
687,45556081,Collectieve Intelligentie,H1,C0.110,wo,11
688,3233378,Collectieve Intelligentie,H1,C0.110,wo,11
689,97135019,Collectieve Intelligentie,H1,C0.110,wo,11
690,4783858,Collectieve Intelligentie,H1,C0.110,wo,11
691,64296965,Collectieve Intelligentie,H1,C0.110,wo,11
692,13534377,Collectieve Intelligentie,H1,C0.110,wo,11
693,68601184,Collectieve Intelligentie,H1,C0.110,wo,11
694,22699561,Collectieve Intelligentie,H1,C0.110,wo,11
695,48601268,Collectieve Intelligentie,H1,C0.110,wo,11
696,37770881,Collectieve Intelligentie,H2,C0.110,do,11
697,21964491,Collectieve Intelligentie,H2,C0.110,do,11
698,13092455,Collectieve Intelligentie,H2,C0.110,do,11
699,75521763,Collectieve Intelligentie,H2,C0.110,do,11
700,77240949,Collectieve Intelligentie,H2,C0.110,do,11
701,64228258,Collectieve Intelligentie,H2,C0.110,do,11
702,7308727,Collectieve Intelligentie,H2,C0.110,do,11
703,77896638,Collectieve Intelligentie,H2,C0.110,do,11
704,42778953,Collectieve Intelligentie,H2,C0.110,do,11
705,58522654,Collectieve Intelligentie,H2,C0.110,do,11
706,29474737,Collectieve Intelligentie,H2,C0.110,do,11
707,15902055,Collectieve Intelligentie,H2,C0.110,do,11
708,62701040,Collectieve Intelligentie,H2,C0.110,do,11
709,31416266,Collectieve Intelligentie,H2,C0.110,do,11
710,24277163,Collectieve Intelligentie,H2,C0.110,do,11
711,28357474,Collectieve Intelligentie,H2,C0.110,do,11
712,1696500,Collectieve Intelligentie,H2,C0.110,do,11
713,76123484,Collectieve Intelligentie,H2,C0.110,do,11
714,50143947,Collectieve Intelligentie,H2,C0.110,do,11
715,1075391,Collectieve Intelligentie,H2,C0.110,do,11
716,65960683,Collectieve Intelligentie,H2,C0.110,do,11
717,86000192,Collectieve Intelligentie,H2,C0.110,do,11
718,51741554,Collectieve Intelligentie,H2,C0.110,do,11
719,43027916,Collectieve Intelligentie,H2,C0.110,do,11
720,50184318,Collectieve Intelligentie,H2,C0.110,do,11
721,57595888,Collectieve Intelligentie,H2,C0.110,do,11
722,17222374,Collectieve Intelligentie,H2,C0.110,do,11
723,1665980,Collectieve Intelligentie,H2,C0.110,do,11
724,35330349,Collectieve Intelligentie,H2,C0.110,do,11
725,61443567,Collectieve Intelligentie,H2,C0.110,do,11
726,34773179,Collectieve Intelligentie,H2,C0.110,do,11
727,53107172,Collectieve Intelligentie,H2,C0.110,do,11
728,23547619,Collectieve Intelligentie,H2,C0.110,do,11
729,42171678,Collectieve Intelligentie,H2,C0.110,do,11
730,60312776,Collectieve Intelligentie,H2,C0.110,do,11
731,25106480,Collectieve Intelligentie,H2,C0.110,do,11
732,9332762,Collectieve Intelligentie,H2,C0.110,do,11
733,26406342,Collectieve Intelligentie,H2,C0.110,do,11
734,54310617,Collectieve Intelligentie,H2,C0.110,do,11
735,73980360,Collectieve Intelligentie,H2,C0.110,do,11
736,96104167,Collectieve Intelligentie,H2,C0.110,do,11
737,64393888,Collectieve Intelligentie,H2,C0.110,do,11
738,86291592,Collectieve Intelligentie,H2,C0.110,do,11
739,42196732,Collectieve Intelligentie,H2,C0.110,do,11
740,33760909,Collectieve Intelligentie,H2,C0.110,do,11
741,17575088,Collectieve Intelligentie,H2,C0.110,do,11
742,87758823,Collectieve Intelligentie,H2,C0.110,do,11
743,29640619,Collectieve Intelligentie,H2,C0.110,do,11
744,82689818,Collectieve Intelligentie,H2,C0.110,do,11
745,46052388,Collectieve Intelligentie,H2,C0.110,do,11
746,5517869,Collectieve Intelligentie,H2,C0.110,do,11
747,72577292,Collectieve Intelligentie,H2,C0.110,do,11
748,45556081,Collectieve Intelligentie,H2,C0.110,do,11
749,3233378,Collectieve Intelligentie,H2,C0.110,do,11
750,97135019,Collectieve Intelligentie,H2,C0.110,do,11
751,4783858,Collectieve Intelligentie,H2,C0.110,do,11
752,64296965,Collectieve Intelligentie,H2,C0.110,do,11
753,13534377,Collectieve Intelligentie,H2,C0.110,do,11
754,68601184,Collectieve Intelligentie,H2,C0.110,do,11
755,22699561,Collectieve Intelligentie,H2,C0.110,do,11
756,48601268,Collectieve Intelligentie,H2,C0.110,do,11
757,37770881,Collectieve Intelligentie,H3,C0.110,vr,11
758,21964491,Collectieve Intelligentie,H3,C0.110,vr,11
759,13092455,Collectieve Intelligentie,H3,C0.110,vr,11
760,75521763,Collectieve Intelligentie,H3,C0.110,vr,11
761,77240949,Collectieve Intelligentie,H3,C0.110,vr,11
762,64228258,Collectieve Intelligentie,H3,C0.110,vr,11
763,7308727,Collectieve Intelligentie,H3,C0.110,vr,11
764,77896638,Collectieve Intelligentie,H3,C0.110,vr,11
765,42778953,Collectieve Intelligentie,H3,C0.110,vr,11
766,58522654,Collectieve Intelligentie,H3,C0.110,vr,11
767,29474737,Collectieve Intelligentie,H3,C0.110,vr,11
768,15902055,Collectieve Intelligentie,H3,C0.110,vr,11
769,62701040,Collectieve Intelligentie,H3,C0.110,vr,11
770,31416266,Collectieve Intelligentie,H3,C0.110,vr,11
771,24277163,Collectieve Intelligentie,H3,C0.110,vr,11
772,28357474,Collectieve Intelligentie,H3,C0.110,vr,11
773,1696500,Collectieve Intelligentie,H3,C0.110,vr,11
774,76123484,Collectieve Intelligentie,H3,C0.110,vr,11
775,50143947,Collectieve Intelligentie,H3,C0.110,vr,11
776,1075391,Collectieve Intelligentie,H3,C0.110,vr,11
777,65960683,Collectieve Intelligentie,H3,C0.110,vr,11
778,86000192,Collectieve Intelligentie,H3,C0.110,vr,11
779,51741554,Collectieve Intelligentie,H3,C0.110,vr,11
780,43027916,Collectieve Intelligentie,H3,C0.110,vr,11
781,50184318,Collectieve Intelligentie,H3,C0.110,vr,11
782,57595888,Collectieve Intelligentie,H3,C0.110,vr,11
783,17222374,Collectieve Intelligentie,H3,C0.110,vr,11
784,1665980,Collectieve Intelligentie,H3,C0.110,vr,11
785,35330349,Collectieve Intelligentie,H3,C0.110,vr,11
786,61443567,Collectieve Intelligentie,H3,C0.110,vr,11
787,34773179,Collectieve Intelligentie,H3,C0.110,vr,11
788,53107172,Collectieve Intelligentie,H3,C0.110,vr,11
789,23547619,Collectieve Intelligentie,H3,C0.110,vr,11
790,42171678,Collectieve Intelligentie,H3,C0.110,vr,11
791,60312776,Collectieve Intelligentie,H3,C0.110,vr,11
792,25106480,Collectieve Intelligentie,H3,C0.110,vr,11
793,9332762,Collectieve Intelligentie,H3,C0.110,vr,11
794,26406342,Collectieve Intelligentie,H3,C0.110,vr,11
795,54310617,Collectieve Intelligentie,H3,C0.110,vr,11
796,73980360,Collectieve Intelligentie,H3,C0.110,vr,11
797,96104167,Collectieve Intelligentie,H3,C0.110,vr,11
798,64393888,Collectieve Intelligentie,H3,C0.110,vr,11
799,86291592,Collectieve Intelligentie,H3,C0.110,vr,11
800,42196732,Collectieve Intelligentie,H3,C0.110,vr,11
801,33760909,Collectieve Intelligentie,H3,C0.110,vr,11
802,17575088,Collectieve Intelligentie,H3,C0.110,vr,11
803,87758823,Collectieve Intelligentie,H3,C0.110,vr,11
804,29640619,Collectieve Intelligentie,H3,C0.110,vr,11
805,82689818,Collectieve Intelligentie,H3,C0.110,vr,11
806,46052388,Collectieve Intelligentie,H3,C0.110,vr,11
807,5517869,Collectieve Intelligentie,H3,C0.110,vr,11
808,72577292,Collectieve Intelligentie,H3,C0.110,vr,11
809,45556081,Collectieve Intelligentie,H3,C0.110,vr,11
810,3233378,Collectieve Intelligentie,H3,C0.110,vr,11
811,97135019,Collectieve Intelligentie,H3,C0.110,vr,11
812,4783858,Collectieve Intelligentie,H3,C0.110,vr,11
813,64296965,Collectieve Intelligentie,H3,C0.110,vr,11
814,13534377,Collectieve Intelligentie,H3,C0.110,vr,11
815,68601184,Collectieve Intelligentie,H3,C0.110,vr,11
816,22699561,Collectieve Intelligentie,H3,C0.110,vr,11
817,48601268,Collectieve Intelligentie,H3,C0.110,vr,11
818,68409833,Lineaire Algebra,H1,C0.110,ma,13
819,56872729,Lineaire Algebra,H1,C0.110,ma,13
820,3474870,Lineaire Algebra,H1,C0.110,ma,13
821,81385263,Lineaire Algebra,H1,C0.110,ma,13
822,94955328,Lineaire Algebra,H1,C0.110,ma,13
823,77896638,Lineaire Algebra,H1,C0.110,ma,13
824,34243356,Lineaire Algebra,H1,C0.110,ma,13
825,32595335,Lineaire Algebra,H1,C0.110,ma,13
826,36508571,Lineaire Algebra,H1,C0.110,ma,13
827,42778953,Lineaire Algebra,H1,C0.110,ma,13
828,10149535,Lineaire Algebra,H1,C0.110,ma,13
829,93566383,Lineaire Algebra,H1,C0.110,ma,13
830,21311067,Lineaire Algebra,H1,C0.110,ma,13
831,4921119,Lineaire Algebra,H1,C0.110,ma,13
832,96118484,Lineaire Algebra,H1,C0.110,ma,13
833,80998260,Lineaire Algebra,H1,C0.110,ma,13
834,61060652,Lineaire Algebra,H1,C0.110,ma,13
835,48308205,Lineaire Algebra,H1,C0.110,ma,13
836,14591033,Lineaire Algebra,H1,C0.110,ma,13
837,23565001,Lineaire Algebra,H1,C0.110,ma,13
838,42115591,Lineaire Algebra,H1,C0.110,ma,13
839,5517869,Lineaire Algebra,H1,C0.110,ma,13
840,66570705,Lineaire Algebra,H1,C0.110,ma,13
841,34588570,Lineaire Algebra,H1,C0.110,ma,13
842,16333449,Lineaire Algebra,H1,C0.110,ma,13
843,41578612,Lineaire Algebra,H1,C0.110,ma,13
844,55412918,Lineaire Algebra,H1,C0.110,ma,13
845,37399898,Lineaire Algebra,H1,C0.110,ma,13
846,55474917,Lineaire Algebra,H1,C0.110,ma,13
847,81218347,Lineaire Algebra,H1,C0.110,ma,13
848,35330349,Lineaire Algebra,H1,C0.110,ma,13
849,71839156,Lineaire Algebra,H1,C0.110,ma,13
850,54074680,Lineaire Algebra,H1,C0.110,ma,13
851,58866007,Lineaire Algebra,H1,C0.110,ma,13
852,79937969,Lineaire Algebra,H1,C0.110,ma,13
853,62872965,Lineaire Algebra,H1,C0.110,ma,13
854,79617364,Lineaire Algebra,H1,C0.110,ma,13
855,91196968,Lineaire Algebra,H1,C0.110,ma,13
856,36527838,Lineaire Algebra,H1,C0.110,ma,13
857,31416266,Lineaire Algebra,H1,C0.110,ma,13
858,74182182,Lineaire Algebra,H1,C0.110,ma,13
859,83210352,Lineaire Algebra,H1,C0.110,ma,13
860,80709893,Lineaire Algebra,H1,C0.110,ma,13
861,670011,Lineaire Algebra,H1,C0.110,ma,13
862,16011419,Lineaire Algebra,H1,C0.110,ma,13
863,52311353,Lineaire Algebra,H1,C0.110,ma,13
864,87758823,Lineaire Algebra,H1,C0.110,ma,13
865,26172512,Lineaire Algebra,H1,C0.110,ma,13
866,38499176,Lineaire Algebra,H1,C0.110,ma,13
867,94686490,Lineaire Algebra,H1,C0.110,ma,13
868,42196732,Lineaire Algebra,H1,C0.110,ma,13
869,75005528,Lineaire Algebra,H1,C0.110,ma,13
870,16097870,Lineaire Algebra,H1,C0.110,ma,13
871,90743504,Lineaire Algebra,H1,C0.110,ma,13
872,68409833,Lineaire Algebra,H2,C0.110,di,13
873,56872729,Lineaire Algebra,H2,C0.110,di,13
874,3474870,Lineaire Algebra,H2,C0.110,di,13
875,81385263,Lineaire Algebra,H2,C0.110,di,13
876,94955328,Lineaire Algebra,H2,C0.110,di,13
877,77896638,Lineaire Algebra,H2,C0.110,di,13
878,34243356,Lineaire Algebra,H2,C0.110,di,13
879,32595335,Lineaire Algebra,H2,C0.110,di,13
880,36508571,Lineaire Algebra,H2,C0.110,di,13
881,42778953,Lineaire Algebra,H2,C0.110,di,13
882,10149535,Lineaire Algebra,H2,C0.110,di,13
883,93566383,Lineaire Algebra,H2,C0.110,di,13
884,21311067,Lineaire Algebra,H2,C0.110,di,13
885,4921119,Lineaire Algebra,H2,C0.110,di,13
886,96118484,Lineaire Algebra,H2,C0.110,di,13
887,80998260,Lineaire Algebra,H2,C0.110,di,13
888,61060652,Lineaire Algebra,H2,C0.110,di,13
889,48308205,Lineaire Algebra,H2,C0.110,di,13
890,14591033,Lineaire Algebra,H2,C0.110,di,13
891,23565001,Lineaire Algebra,H2,C0.110,di,13
892,42115591,Lineaire Algebra,H2,C0.110,di,13
893,5517869,Lineaire Algebra,H2,C0.110,di,13
894,66570705,Lineaire Algebra,H2,C0.110,di,13
895,34588570,Lineaire Algebra,H2,C0.110,di,13
896,16333449,Lineaire Algebra,H2,C0.110,di,13
897,41578612,Lineaire Algebra,H2,C0.110,di,13
898,55412918,Lineaire Algebra,H2,C0.110,di,13
899,37399898,Lineaire Algebra,H2,C0.110,di,13
900,55474917,Lineaire Algebra,H2,C0.110,di,13
901,81218347,Lineaire Algebra,H2,C0.110,di,13
902,35330349,Lineaire Algebra,H2,C0.110,di,13
903,71839156,Lineaire Algebra,H2,C0.110,di,13
904,54074680,Lineaire Algebra,H2,C0.110,di,13
905,58866007,Lineaire Algebra,H2,C0.110,di,13
906,79937969,Lineaire Algebra,H2,C0.110,di,13
907,62872965,Lineaire Algebra,H2,C0.110,di,13
908,79617364,Lineaire Algebra,H2,C0.110,di,13
909,91196968,Lineaire Algebra,H2,C0.110,di,13
910,36527838,Lineaire Algebra,H2,C0.110,di,13
911,31416266,Lineaire Algebra,H2,C0.110,di,13
912,74182182,Lineaire Algebra,H2,C0.110,di,13
913,83210352,Lineaire Algebra,H2,C0.110,di,13
914,80709893,Lineaire Algebra,H2,C0.110,di,13
915,670011,Lineaire Algebra,H2,C0.110,di,13
916,16011419,Lineaire Algebra,H2,C0.110,di,13
917,52311353,Lineaire Algebra,H2,C0.110,di,13
918,87758823,Lineaire Algebra,H2,C0.110,di,13
919,26172512,Lineaire Algebra,H2,C0.110,di,13
920,38499176,Lineaire Algebra,H2,C0.110,di,13
921,94686490,Lineaire Algebra,H2,C0.110,di,13
922,42196732,Lineaire Algebra,H2,C0.110,di,13
923,75005528,Lineaire Algebra,H2,C0.110,di,13
924,16097870,Lineaire Algebra,H2,C0.110,di,13
925,90743504,Lineaire Algebra,H2,C0.110,di,13
926,78544592,Moderne Databases,H1,C0.110,wo,13
927,42171678,Moderne Databases,H1,C0.110,wo,13
928,58332004,Moderne Databases,H1,C0.110,wo,13
929,58699305,Moderne Databases,H1,C0.110,wo,13
930,51650744,Moderne Databases,H1,C0.110,wo,13
931,13911001,Moderne Databases,H1,C0.110,wo,13
932,46570285,Moderne Databases,H1,C0.110,wo,13
933,14309255,Moderne Databases,H1,C0.110,wo,13
934,27916487,Moderne Databases,H1,C0.110,wo,13
935,30658799,Moderne Databases,H1,C0.110,wo,13
936,48198668,Moderne Databases,H1,C0.110,wo,13
937,63111000,Moderne Databases,H1,C0.110,wo,13
938,36527838,Moderne Databases,H1,C0.110,wo,13
939,18144425,Moderne Databases,H1,C0.110,wo,13
940,11996292,Moderne Databases,H1,C0.110,wo,13
941,68315599,Moderne Databases,H1,C0.110,wo,13
942,78821918,Moderne Databases,H1,C0.110,wo,13
943,99283252,Moderne Databases,H1,C0.110,wo,13
944,17222374,Moderne Databases,H1,C0.110,wo,13
945,15051051,Moderne Databases,H1,C0.110,wo,13
946,1181560,Moderne Databases,H1,C0.110,wo,13
947,75997788,Moderne Databases,H1,C0.110,wo,13
948,33776961,Moderne Databases,H1,C0.110,wo,13
949,41489515,Moderne Databases,H1,C0.110,wo,13
950,75521763,Moderne Databases,H1,C0.110,wo,13
951,64600457,Moderne Databases,H1,C0.110,wo,13
952,1766560,Moderne Databases,H1,C0.110,wo,13
953,49631542,Moderne Databases,H1,C0.110,wo,13
954,3883025,Moderne Databases,H1,C0.110,wo,13
955,89180944,Moderne Databases,H1,C0.110,wo,13
956,83415514,Moderne Databases,H1,C0.110,wo,13
957,85335143,Moderne Databases,H1,C0.110,wo,13
958,96082155,Moderne Databases,H1,C0.110,wo,13
959,29526540,Moderne Databases,H1,C0.110,wo,13
960,78443067,Moderne Databases,H1,C0.110,wo,13
961,36748818,Moderne Databases,H1,C0.110,wo,13
962,4709948,Moderne Databases,H1,C0.110,wo,13
963,24277163,Moderne Databases,H1,C0.110,wo,13
964,77376714,Moderne Databases,H1,C0.110,wo,13
965,58592894,Moderne Databases,H1,C0.110,wo,13
966,11741347,Moderne Databases,H1,C0.110,wo,13
967,13218321,Moderne Databases,H1,C0.110,wo,13
968,49219163,Moderne Databases,H1,C0.110,wo,13
969,59111489,Moderne Databases,H1,C0.110,wo,13
970,50184318,Moderne Databases,H1,C0.110,wo,13
971,84449005,Moderne Databases,H1,C0.110,wo,13
972,66621166,Moderne Databases,H1,C0.110,wo,13
973,5517869,Moderne Databases,H1,C0.110,wo,13
974,47462856,Moderne Databases,H1,C0.110,wo,13
975,70072978,Moderne Databases,H1,C0.110,wo,13
976,27241113,Moderne Databases,H1,C0.110,wo,13
977,78243495,Moderne Databases,H1,C0.110,wo,13
978,83266686,Moderne Databases,H1,C0.110,wo,13
979,43680781,Moderne Databases,H1,C0.110,wo,13
980,61518436,Reflectie op de digitale cultuur,H1,C0.110,do,13
981,70844780,Reflectie op de digitale cultuur,H1,C0.110,do,13
982,84524083,Reflectie op de digitale cultuur,H1,C0.110,do,13
983,37399898,Reflectie op de digitale cultuur,H1,C0.110,do,13
984,20239127,Reflectie op de digitale cultuur,H1,C0.110,do,13
985,27370083,Reflectie op de digitale cultuur,H1,C0.110,do,13
986,13658563,Reflectie op de digitale cultuur,H1,C0.110,do,13
987,92778619,Reflectie op de digitale cultuur,H1,C0.110,do,13
988,59753700,Reflectie op de digitale cultuur,H1,C0.110,do,13
989,57086672,Reflectie op de digitale cultuur,H1,C0.110,do,13
990,38296757,Reflectie op de digitale cultuur,H1,C0.110,do,13
991,37110913,Reflectie op de digitale cultuur,H1,C0.110,do,13
992,43680781,Reflectie op de digitale cultuur,H1,C0.110,do,13
993,99453514,Reflectie op de digitale cultuur,H1,C0.110,do,13
994,4709948,Reflectie op de digitale cultuur,H1,C0.110,do,13
995,24277163,Reflectie op de digitale cultuur,H1,C0.110,do,13
996,32044893,Reflectie op de digitale cultuur,H1,C0.110,do,13
997,13092455,Reflectie op de digitale cultuur,H1,C0.110,do,13
998,42406214,Reflectie op de digitale cultuur,H1,C0.110,do,13
999,77392404,Reflectie op de digitale cultuur,H1,C0.110,do,13
1000,51052738,Reflectie op de digitale cultuur,H1,C0.110,do,13
1001,96554914,Reflectie op de digitale cultuur,H1,C0.110,do,13
1002,54569540,Reflectie op de digitale cultuur,H1,C0.110,do,13
1003,90474003,Reflectie op de digitale cultuur,H1,C0.110,do,13
1004,87830198,Reflectie op de digitale cultuur,H1,C0.110,do,13
1005,52715680,Reflectie op de digitale cultuur,H1,C0.110,do,13
1006,33776961,Reflectie op de digitale cultuur,H1,C0.110,do,13
1007,99975346,Reflectie op de digitale cultuur,H1,C0.110,do,13
