,student,vak,activiteit,zaal,dag,tijdslot
505,43027916,Databases 2,H1,C0.110,do,15
506,247918,Databases 2,H1,C0.110,do,15
507,37701751,Databases 2,H1,C0.110,do,15
508,56121590,Databases 2,H1,C0.110,do,15
509,72796858,Databases 2,H1,C0.110,do,15
510,5085194,Databases 2,H1,C0.110,do,15
511,49631542,Databases 2,H1,C0.110,do,15
512,88752563,Databases 2,H1,C0.110,do,15
513,23658570,Databases 2,H1,C0.110,do,15
514,40434933,Databases 2,H1,C0.110,do,15
515,42196732,Databases 2,H1,C0.110,do,15
516,77896638,Databases 2,H1,C0.110,do,15
517,83869542,Databases 2,H1,C0.110,do,15
518,58040377,Programmeren in Java 2,P5,C0.110,vr,15
519,12782624,Programmeren in Java 2,P5,C0.110,vr,15
520,15902055,Programmeren in Java 2,P5,C0.110,vr,15
521,27582862,Programmeren in Java 2,P5,C0.110,vr,15
522,33776961,Programmeren in Java 2,P5,C0.110,vr,15
523,37744525,Programmeren in Java 2,P5,C0.110,vr,15
524,47982619,Programmeren in Java 2,P5,C0.110,vr,15
525,97019450,Programmeren in Java 2,P5,C0.110,vr,15
526,54395877,Programmeren in Java 2,P5,C0.110,vr,15
527,10702778,Programmeren in Java 2,P5,C0.110,vr,15
528,23391676,Programmeren in Java 2,P5,C0.110,vr,15
529,10698627,Programmeren in Java 2,P5,C0.110,vr,15
530,8464817,Programmeren in Java 2,P5,C0.110,vr,15
531,47477884,Programmeren in Java 2,P5,C0.110,vr,15
532,88597745,Programmeren in Java 2,P5,C0.110,vr,15
533,62701040,Programmeren in Java 2,P5,C0.110,vr,15
534,73196865,Programmeren in Java 2,P5,C0.110,vr,15
535,39459642,Programmeren in Java 2,P5,C0.110,vr,15
536,94930277,Webprogrammeren en databases,P2,C1.112,ma,9
537,76123484,Webprogrammeren en databases,P2,C1.112,ma,9
538,49908313,Webprogrammeren en databases,P2,C1.112,ma,9
539,72895450,Webprogrammeren en databases,P2,C1.112,ma,9
540,41790793,Webprogrammeren en databases,P2,C1.112,ma,9
541,43902015,Webprogrammeren en databases,P2,C1.112,ma,9
542,22288615,Webprogrammeren en databases,P2,C1.112,ma,9
543,2416751,Webprogrammeren en databases,P2,C1.112,ma,9
544,72577292,Webprogrammeren en databases,P2,C1.112,ma,9
545,39230359,Webprogrammeren en databases,P2,C1.112,ma,9
546,53202517,Webprogrammeren en databases,P2,C1.112,ma,9
547,61443567,Webprogrammeren en databases,P2,C1.112,ma,9
548,40434933,Webprogrammeren en databases,P2,C1.112,ma,9
549,69459473,Webprogrammeren en databases,P2,C1.112,ma,9
550,14303208,Webprogrammeren en databases,P2,C1.112,ma,9
551,27064249,Webprogrammeren en databases,P2,C1.112,ma,9
552,43460038,Webprogrammeren en databases,P2,C1.112,ma,9
553,67073567,Webprogrammeren en databases,P2,C1.112,ma,9
554,5615125,Webprogrammeren en databases,P2,C1.112,ma,9
555,45556081,Collectieve Intelligentie,W2,C1.112,di,9
556,17575088,Collectieve Intelligentie,W2,C1.112,di,9
557,1075391,Collectieve Intelligentie,W2,C1.112,di,9
558,7308727,Collectieve Intelligentie,W2,C1.112,di,9
559,72577292,Collectieve Intelligentie,W2,C1.112,di,9
560,64393888,Collectieve Intelligentie,W2,C1.112,di,9
561,26406342,Collectieve Intelligentie,W2,C1.112,di,9
562,50143947,Collectieve Intelligentie,W2,C1.112,di,9
563,75521763,Collectieve Intelligentie,W2,C1.112,di,9
564,21964491,Collectieve Intelligentie,W2,C1.112,di,9
565,65960683,Collectieve Intelligentie,W2,C1.112,di,9
566,77896638,Collectieve Intelligentie,W2,C1.112,di,9
567,48601268,Collectieve Intelligentie,W2,C1.112,di,9
568,5517869,Collectieve Intelligentie,W2,C1.112,di,9
569,29474737,Collectieve Intelligentie,W2,C1.112,di,9
570,58522654,Compilerbouw,P1,C1.112,wo,9
571,74361881,Compilerbouw,P1,C1.112,wo,9
572,38499176,Compilerbouw,P1,C1.112,wo,9
573,94687383,Compilerbouw,P1,C1.112,wo,9
574,98105190,Compilerbouw,P1,C1.112,wo,9
575,76661016,Compilerbouw,P1,C1.112,wo,9
576,81385263,Compilerbouw,P1,C1.112,wo,9
577,13911001,Compilerbouw,P1,C1.112,wo,9
578,39459642,Compilerbouw,P1,C1.112,wo,9
579,75599734,Compilerbouw,P1,C1.112,wo,9
580,11741347,Compilerbouw,P1,C1.112,wo,9
581,71839156,Compilerbouw,P1,C1.112,wo,9
582,53585410,Compilerbouw,P1,C1.112,wo,9
583,83266686,Compilerbouw,P1,C1.112,wo,9
584,48308205,Compilerbouw,P1,C1.112,wo,9
585,44151631,Compilerbouw,P1,C1.112,wo,9
586,31194811,Compilerbouw,P1,C1.112,wo,9
587,84524083,Compilerbouw,P1,C1.112,wo,9
588,65675896,Compilerbouw,P1,C1.112,wo,9
589,65852230,Compilerbouw,P1,C1.112,wo,9
590,34110913,Compilerbouw,P1,C1.112,wo,9
591,5595824,Compilerbouw,P1,C1.112,wo,9
592,60312776,Compilerbouw,P1,C1.112,wo,9
593,9067939,Compilerbouw,P1,C1.112,wo,9
594,42778953,Compilerbouw,P1,C1.112,wo,9
595,72895450,Compilerbouw,P1,C1.112,wo,9
596,5085194,Compilerbouw,P1,C1.112,wo,9
597,75759231,Compilerbouw,P1,C1.112,wo,9
598,95007221,Compilerbouw,P1,C1.112,wo,9
599,91250534,Compilerbouw,P1,C1.112,wo,9
600,34872117,Compilerbouw,P1,C1.112,wo,9
601,14383795,Compilerbouw,P1,C1.112,wo,9
602,25994016,Compilerbouw,P1,C1.112,wo,9
603,27950803,Compilerbouw,P1,C1.112,wo,9
604,53202517,Compilerbouw,P1,C1.112,wo,9
605,8464817,Compilerbouw,P1,C1.112,wo,9
606,24277163,Moderne Databases,W2,C1.112,do,9
607,51650744,Moderne Databases,W2,C1.112,do,9
608,17222374,Moderne Databases,W2,C1.112,do,9
609,77376714,Moderne Databases,W2,C1.112,do,9
610,27916487,Moderne Databases,W2,C1.112,do,9
611,89180944,Moderne Databases,W2,C1.112,do,9
612,84449005,Moderne Databases,W2,C1.112,do,9
613,99283252,Moderne Databases,W2,C1.112,do,9
614,48198668,Moderne Databases,W2,C1.112,do,9
615,66621166,Moderne Databases,W2,C1.112,do,9
616,18144425,Moderne Databases,W2,C1.112,do,9
617,68315599,Moderne Databases,W2,C1.112,do,9
618,29526540,Moderne Databases,W2,C1.112,do,9
619,58592894,Moderne Databases,W2,C1.112,do,9
620,13218321,Moderne Databases,W2,C1.112,do,9
621,58699305,Moderne Databases,W2,C1.112,do,9
622,42171678,Moderne Databases,W2,C1.112,do,9
623,27241113,Moderne Databases,W2,C1.112,do,9
624,59544049,Software engineering,H1,C1.112,vr,9
625,44671041,Software engineering,H1,C1.112,vr,9
626,27582862,Software engineering,H1,C1.112,vr,9
627,77376714,Software engineering,H1,C1.112,vr,9
628,44868097,Software engineering,H1,C1.112,vr,9
629,4783858,Software engineering,H1,C1.112,vr,9
630,31103066,Software engineering,H1,C1.112,vr,9
631,55474917,Software engineering,H1,C1.112,vr,9
632,33877725,Software engineering,H1,C1.112,vr,9
633,60312776,Software engineering,H1,C1.112,vr,9
634,89338938,Software engineering,H1,C1.112,vr,9
635,37744525,Software engineering,H1,C1.112,vr,9
636,65408517,Software engineering,H1,C1.112,vr,9
637,50143947,Software engineering,H1,C1.112,vr,9
638,22871048,Software engineering,H1,C1.112,vr,9
639,26260141,Software engineering,H1,C1.112,vr,9
640,52715680,Software engineering,H1,C1.112,vr,9
641,58565406,Software engineering,H1,C1.112,vr,9
642,73236988,Software engineering,H1,C1.112,vr,9
643,78243495,Software engineering,H1,C1.112,vr,9
644,51593625,Software engineering,H1,C1.112,vr,9
645,21095566,Software engineering,H1,C1.112,vr,9
646,52311353,Software engineering,H1,C1.112,vr,9
647,31247305,Software engineering,H1,C1.112,vr,9
648,4546613,Software engineering,H1,C1.112,vr,9
649,62356458,Software engineering,H1,C1.112,vr,9
650,84110134,Software engineering,H1,C1.112,vr,9
651,14309255,Software engineering,H1,C1.112,vr,9
652,82872148,Software engineering,H1,C1.112,vr,9
653,1048485,Software engineering,H1,C1.112,vr,9
654,14671406,Software engineering,H1,C1.112,vr,9
655,25106480,Software engineering,H1,C1.112,vr,9
656,31633723,Software engineering,H1,C1.112,vr,9
657,11068043,Software engineering,H1,C1.112,vr,9
658,62105897,Software engineering,H1,C1.112,vr,9
659,4568018,Software engineering,H1,C1.112,vr,9
660,80709893,Software engineering,H1,C1.112,vr,9
661,88176729,Software engineering,H1,C1.112,vr,9
662,37830626,Software engineering,H1,C1.112,vr,9
663,3727435,Software engineering,H1,C1.112,vr,9
664,89985072,Software engineering,H1,C1.112,vr,9
665,89180944,Software engineering,H1,C1.112,vr,9
666,83210352,Software engineering,H1,C1.112,vr,9
667,27950803,Software engineering,H1,C1.112,vr,9
668,14072826,Software engineering,H1,C1.112,vr,9
669,28357474,Software engineering,H1,C1.112,vr,9
670,41153310,Software engineering,H1,C1.112,vr,9
671,65318664,Software engineering,H1,C1.112,vr,9
672,22323043,Software engineering,H1,C1.112,vr,9
673,96554914,Software engineering,H1,C1.112,vr,9
674,52552718,Software engineering,H1,C1.112,vr,9
675,99283252,Software engineering,H1,C1.112,vr,9
676,48357272,Software engineering,H1,C1.112,vr,9
677,95631564,Software engineering,H1,C1.112,vr,9
678,78443067,Software engineering,H1,C1.112,vr,9
679,68409833,Software engineering,H1,C1.112,vr,9
680,42115591,Software engineering,H1,C1.112,vr,9
681,61060652,Software engineering,H1,C1.112,vr,9
682,48601268,Software engineering,H1,C1.112,vr,9
683,45915482,Software engineering,H1,C1.112,vr,9
684,3233378,Software engineering,H1,C1.112,vr,9
685,5976174,Software engineering,H1,C1.112,vr,9
686,29640619,Software engineering,H1,C1.112,vr,9
687,40343779,Software engineering,H1,C1.112,vr,9
688,58074656,Software engineering,H1,C1.112,vr,9
689,41527759,Software engineering,H1,C1.112,vr,9
690,94467156,Software engineering,H1,C1.112,vr,9
691,11915563,Software engineering,H1,C1.112,vr,9
692,70015932,Software engineering,H1,C1.112,vr,9
693,73302736,Software engineering,H1,C1.112,vr,9
694,54026378,Software engineering,H1,C1.112,vr,9
695,43460038,Software engineering,H1,C1.112,vr,9
696,13718298,Software engineering,H1,C1.112,vr,9
697,75599734,Software engineering,H1,C1.112,vr,9
698,9287708,Software engineering,H1,C1.112,vr,9
699,29718115,Informatie- en organisatieontwerp,W2,C1.112,ma,11
700,58332004,Informatie- en organisatieontwerp,W2,C1.112,ma,11
701,11459236,Informatie- en organisatieontwerp,W2,C1.112,ma,11
702,62701040,Informatie- en organisatieontwerp,W2,C1.112,ma,11
703,36748818,Informatie- en organisatieontwerp,W2,C1.112,ma,11
704,92977271,Informatie- en organisatieontwerp,W2,C1.112,ma,11
705,77636749,Informatie- en organisatieontwerp,W2,C1.112,ma,11
706,23257088,Informatie- en organisatieontwerp,W2,C1.112,ma,11
707,75521763,Informatie- en organisatieontwerp,W2,C1.112,ma,11
708,75585647,Informatie- en organisatieontwerp,W2,C1.112,ma,11
709,11996292,Heuristieken 1,H1,C1.112,di,11
710,4568018,Heuristieken 1,H1,C1.112,di,11
711,79879876,Heuristieken 1,H1,C1.112,di,11
712,14591033,Heuristieken 1,H1,C1.112,di,11
713,94930277,Heuristieken 1,H1,C1.112,di,11
714,37110913,Heuristieken 1,H1,C1.112,di,11
715,75997788,Heuristieken 1,H1,C1.112,di,11
716,57467488,Heuristieken 1,H1,C1.112,di,11
717,14816774,Heuristieken 1,H1,C1.112,di,11
718,19858730,Heuristieken 1,H1,C1.112,di,11
719,14138904,Heuristieken 1,H1,C1.112,di,11
720,31897288,Heuristieken 1,H1,C1.112,di,11
721,86807027,Heuristieken 1,H1,C1.112,di,11
722,36903574,Heuristieken 1,H1,C1.112,di,11
723,75521763,Heuristieken 1,H1,C1.112,di,11
724,66122625,Heuristieken 1,H1,C1.112,di,11
725,81218347,Heuristieken 1,H1,C1.112,di,11
726,22323043,Heuristieken 1,H1,C1.112,di,11
727,83443653,Heuristieken 1,H1,C1.112,di,11
728,42171678,Heuristieken 1,H1,C1.112,di,11
729,44901052,Heuristieken 1,H1,C1.112,di,11
730,61060652,Heuristieken 1,H1,C1.112,di,11
731,4783858,Heuristieken 1,H1,C1.112,di,11
732,48357272,Heuristieken 1,H1,C1.112,di,11
733,4353500,Heuristieken 1,H1,C1.112,di,11
734,13658563,Heuristieken 1,H1,C1.112,di,11
735,97417002,Heuristieken 1,H1,C1.112,di,11
736,76393508,Heuristieken 1,H1,C1.112,di,11
737,59075181,Heuristieken 1,H1,C1.112,di,11
738,14941752,Heuristieken 1,H1,C1.112,di,11
739,20331158,Heuristieken 1,H1,C1.112,di,11
740,58736785,Heuristieken 1,H1,C1.112,di,11
741,92977271,Heuristieken 1,H1,C1.112,di,11
742,98105190,Heuristieken 1,H1,C1.112,di,11
743,71839156,Heuristieken 1,H1,C1.112,di,11
744,97019450,Heuristieken 1,H1,C1.112,di,11
745,20830477,Heuristieken 1,H1,C1.112,di,11
746,53107172,Heuristieken 1,H1,C1.112,di,11
747,22871048,Heuristieken 1,H1,C1.112,di,11
748,87210640,Heuristieken 1,H1,C1.112,di,11
749,45660925,Heuristieken 1,H1,C1.112,di,11
750,56749879,Heuristieken 1,H1,C1.112,di,11
751,53775014,Heuristieken 1,H1,C1.112,di,11
752,1696500,Heuristieken 1,H1,C1.112,di,11
753,59753700,Data Mining,P1,C1.112,wo,11
754,45414528,Data Mining,P1,C1.112,wo,11
755,70878567,Data Mining,P1,C1.112,wo,11
756,98780382,Data Mining,P1,C1.112,wo,11
757,87900893,Data Mining,P1,C1.112,wo,11
758,87314964,Data Mining,P1,C1.112,wo,11
759,37110913,Data Mining,P1,C1.112,wo,11
760,81200278,Data Mining,P1,C1.112,wo,11
761,97136582,Data Mining,P1,C1.112,wo,11
762,27925117,Architectuur en computerorganisatie,H1,C1.112,do,11
763,40434933,Architectuur en computerorganisatie,H1,C1.112,do,11
764,45556081,Architectuur en computerorganisatie,H1,C1.112,do,11
765,10149535,Architectuur en computerorganisatie,H1,C1.112,do,11
766,49683101,Architectuur en computerorganisatie,H1,C1.112,do,11
767,20331158,Architectuur en computerorganisatie,H1,C1.112,do,11
768,70015932,Architectuur en computerorganisatie,H1,C1.112,do,11
769,34872117,Architectuur en computerorganisatie,H1,C1.112,do,11
770,72683344,Architectuur en computerorganisatie,H1,C1.112,do,11
771,82689818,Architectuur en computerorganisatie,H1,C1.112,do,11
772,59289233,Architectuur en computerorganisatie,H1,C1.112,do,11
773,72577292,Architectuur en computerorganisatie,H1,C1.112,do,11
774,23798155,Architectuur en computerorganisatie,H1,C1.112,do,11
775,58866007,Architectuur en computerorganisatie,H1,C1.112,do,11
776,28618400,Architectuur en computerorganisatie,H1,C1.112,do,11
777,14138904,Architectuur en computerorganisatie,H1,C1.112,do,11
778,29718115,Architectuur en computerorganisatie,H1,C1.112,do,11
779,89180944,Architectuur en computerorganisatie,H1,C1.112,do,11
780,83266686,Architectuur en computerorganisatie,H1,C1.112,do,11
781,13798030,Architectuur en computerorganisatie,H1,C1.112,do,11
782,43460038,Architectuur en computerorganisatie,H1,C1.112,do,11
783,58522654,Compilerbouw,W1,C1.112,vr,11
784,74361881,Compilerbouw,W1,C1.112,vr,11
785,38499176,Compilerbouw,W1,C1.112,vr,11
786,94687383,Compilerbouw,W1,C1.112,vr,11
787,98105190,Compilerbouw,W1,C1.112,vr,11
788,76661016,Compilerbouw,W1,C1.112,vr,11
789,81385263,Compilerbouw,W1,C1.112,vr,11
790,13911001,Compilerbouw,W1,C1.112,vr,11
791,39459642,Compilerbouw,W1,C1.112,vr,11
792,75599734,Compilerbouw,W1,C1.112,vr,11
793,11741347,Compilerbouw,W1,C1.112,vr,11
794,71839156,Compilerbouw,W1,C1.112,vr,11
795,53585410,Compilerbouw,W1,C1.112,vr,11
796,83266686,Compilerbouw,W1,C1.112,vr,11
797,48308205,Compilerbouw,W1,C1.112,vr,11
798,44151631,Compilerbouw,W1,C1.112,vr,11
799,31194811,Compilerbouw,W1,C1.112,vr,11
800,84524083,Compilerbouw,W1,C1.112,vr,11
801,65675896,Compilerbouw,W1,C1.112,vr,11
802,65852230,Compilerbouw,W1,C1.112,vr,11
803,34110913,Compilerbouw,W1,C1.112,vr,11
804,5595824,Compilerbouw,W1,C1.112,vr,11
805,60312776,Compilerbouw,W1,C1.112,vr,11
806,9067939,Compilerbouw,W1,C1.112,vr,11
807,42778953,Compilerbouw,W1,C1.112,vr,11
808,72895450,Compilerbouw,W1,C1.112,vr,11
809,5085194,Compilerbouw,W1,C1.112,vr,11
810,75759231,Compilerbouw,W1,C1.112,vr,11
811,95007221,Compilerbouw,W1,C1.112,vr,11
812,91250534,Compilerbouw,W1,C1.112,vr,11
813,34872117,Compilerbouw,W1,C1.112,vr,11
814,14383795,Compilerbouw,W1,C1.112,vr,11
815,25994016,Compilerbouw,W1,C1.112,vr,11
816,27950803,Compilerbouw,W1,C1.112,vr,11
817,53202517,Compilerbouw,W1,C1.112,vr,11
818,8464817,Compilerbouw,W1,C1.112,vr,11
819,59753700,Data Mining,W1,C1.112,ma,13
820,45414528,Data Mining,W1,C1.112,ma,13
821,70878567,Data Mining,W1,C1.112,ma,13
822,98780382,Data Mining,W1,C1.112,ma,13
823,87900893,Data Mining,W1,C1.112,ma,13
824,87314964,Data Mining,W1,C1.112,ma,13
825,37110913,Data Mining,W1,C1.112,ma,13
826,81200278,Data Mining,W1,C1.112,ma,13
827,97136582,Data Mining,W1,C1.112,ma,13
828,86807027,Advanced Heuristics,P2,C1.112,di,13
829,72577292,Advanced Heuristics,P2,C1.112,di,13
830,78136904,Advanced Heuristics,P2,C1.112,di,13
831,72665524,Advanced Heuristics,P2,C1.112,di,13
832,3168419,Advanced Heuristics,P2,C1.112,di,13
833,92665222,Advanced Heuristics,P2,C1.112,di,13
834,75997788,Advanced Heuristics,P2,C1.112,di,13
835,39429093,Advanced Heuristics,P2,C1.112,di,13
836,27064249,Advanced Heuristics,P2,C1.112,di,13
837,20883994,Advanced Heuristics,P2,C1.112,di,13
838,37830626,Software engineering,P2,C1.112,wo,13
839,3727435,Software engineering,P2,C1.112,wo,13
840,89985072,Software engineering,P2,C1.112,wo,13
841,89180944,Software engineering,P2,C1.112,wo,13
842,83210352,Software engineering,P2,C1.112,wo,13
843,27950803,Software engineering,P2,C1.112,wo,13
844,14072826,Software engineering,P2,C1.112,wo,13
845,28357474,Software engineering,P2,C1.112,wo,13
846,41153310,Software engineering,P2,C1.112,wo,13
847,65318664,Software engineering,P2,C1.112,wo,13
848,22323043,Software engineering,P2,C1.112,wo,13
849,96554914,Software engineering,P2,C1.112,wo,13
850,52552718,Software engineering,P2,C1.112,wo,13
851,99283252,Software engineering,P2,C1.112,wo,13
852,48357272,Software engineering,P2,C1.112,wo,13
853,95631564,Software engineering,P2,C1.112,wo,13
854,78443067,Software engineering,P2,C1.112,wo,13
855,68409833,Software engineering,P2,C1.112,wo,13
856,42115591,Software engineering,P2,C1.112,wo,13
857,61060652,Software engineering,P2,C1.112,wo,13
858,48601268,Software engineering,P2,C1.112,wo,13
859,45915482,Software engineering,P2,C1.112,wo,13
860,3233378,Software engineering,P2,C1.112,wo,13
861,5976174,Software engineering,P2,C1.112,wo,13
862,29640619,Software engineering,P2,C1.112,wo,13
863,40343779,Software engineering,P2,C1.112,wo,13
864,58074656,Software engineering,P2,C1.112,wo,13
865,41527759,Software engineering,P2,C1.112,wo,13
866,94467156,Software engineering,P2,C1.112,wo,13
867,11915563,Software engineering,P2,C1.112,wo,13
868,70015932,Software engineering,P2,C1.112,wo,13
869,73302736,Software engineering,P2,C1.112,wo,13
870,54026378,Software engineering,P2,C1.112,wo,13
871,43460038,Software engineering,P2,C1.112,wo,13
872,13718298,Software engineering,P2,C1.112,wo,13
873,75599734,Software engineering,P2,C1.112,wo,13
874,9287708,Software engineering,P2,C1.112,wo,13
875,41527759,Algoritmen en complexiteit,W2,C1.112,vr,13
876,57467488,Algoritmen en complexiteit,W2,C1.112,vr,13
877,72895450,Algoritmen en complexiteit,W2,C1.112,vr,13
878,52715680,Algoritmen en complexiteit,W2,C1.112,vr,13
879,44828429,Algoritmen en complexiteit,W2,C1.112,vr,13
880,36903574,Algoritmen en complexiteit,W2,C1.112,vr,13
881,15902055,Algoritmen en complexiteit,W2,C1.112,vr,13
882,86988337,Algoritmen en complexiteit,W2,C1.112,vr,13
883,34765676,Algoritmen en complexiteit,W2,C1.112,vr,13
884,5976174,Algoritmen en complexiteit,W2,C1.112,vr,13
885,43902015,Algoritmen en complexiteit,W2,C1.112,vr,13
886,51566595,Algoritmen en complexiteit,W2,C1.112,vr,13
887,67817269,Algoritmen en complexiteit,W2,C1.112,vr,13
888,12077419,Algoritmen en complexiteit,W2,C1.112,vr,13
889,78136904,Algoritmen en complexiteit,W2,C1.112,vr,13
890,58592894,Algoritmen en complexiteit,W2,C1.112,vr,13
891,23652927,Algoritmen en complexiteit,W2,C1.112,vr,13
892,21964491,Algoritmen en complexiteit,W2,C1.112,vr,13
893,64554442,Algoritmen en complexiteit,W2,C1.112,vr,13
894,1665980,Algoritmen en complexiteit,W2,C1.112,vr,13
895,50143947,Algoritmen en complexiteit,W2,C1.112,vr,13
896,3685034,Project Numerical Recipes,P2,C1.112,ma,15
897,62356458,Project Numerical Recipes,P2,C1.112,ma,15
898,86291592,Project Numerical Recipes,P2,C1.112,ma,15
899,37419523,Project Numerical Recipes,P2,C1.112,ma,15
900,28618400,Project Numerical Recipes,P2,C1.112,ma,15
901,32044893,Project Numerical Recipes,P2,C1.112,ma,15
902,73823548,Project Numerical Recipes,P2,C1.112,ma,15
903,13092455,Project Numerical Recipes,P2,C1.112,ma,15
904,34691309,Project Numerical Recipes,P2,C1.112,ma,15
905,32183908,Project Numerical Recipes,P2,C1.112,ma,15
906,88752563,Project Numerical Recipes,P2,C1.112,ma,15
907,72895450,Project Numerical Recipes,P2,C1.112,ma,15
908,74182182,Project Numerical Recipes,P2,C1.112,ma,15
909,6939933,Project Numerical Recipes,P2,C1.112,ma,15
910,60312776,Project Numerical Recipes,P2,C1.112,ma,15
911,27298319,Autonomous Agents 2,P2,C1.112,di,15
912,61611295,Autonomous Agents 2,P2,C1.112,di,15
913,5517869,Autonomous Agents 2,P2,C1.112,di,15
914,70113753,Autonomous Agents 2,P2,C1.112,di,15
915,34806836,Autonomous Agents 2,P2,C1.112,di,15
916,52552718,Autonomous Agents 2,P2,C1.112,di,15
917,19858730,Autonomous Agents 2,P2,C1.112,di,15
918,44940353,Kansrekenen 2,H1,C1.112,wo,15
919,72547110,Kansrekenen 2,H1,C1.112,wo,15
920,84524083,Kansrekenen 2,H1,C1.112,wo,15
921,96054456,Kansrekenen 2,H1,C1.112,wo,15
922,91196968,Kansrekenen 2,H1,C1.112,wo,15
923,54310617,Kansrekenen 2,H1,C1.112,wo,15
924,31247305,Kansrekenen 2,H1,C1.112,wo,15
925,94955328,Kansrekenen 2,H1,C1.112,wo,15
926,46570285,Kansrekenen 2,H1,C1.112,wo,15
927,81218347,Kansrekenen 2,H1,C1.112,wo,15
928,39230359,Kansrekenen 2,H1,C1.112,wo,15
929,47605891,Kansrekenen 2,H1,C1.112,wo,15
930,20239127,Kansrekenen 2,H1,C1.112,wo,15
931,3685034,Kansrekenen 2,H1,C1.112,wo,15
932,47462856,Kansrekenen 2,H1,C1.112,wo,15
933,82688900,Kansrekenen 2,H1,C1.112,wo,15
934,42115591,Kansrekenen 2,H1,C1.112,wo,15
935,8522855,Kansrekenen 2,H1,C1.112,wo,15
936,63408522,Kansrekenen 2,H1,C1.112,wo,15
937,61518436,Kansrekenen 2,H1,C1.112,wo,15
938,97019450,Kansrekenen 2,H1,C1.112,wo,15
939,20331158,Kansrekenen 2,H1,C1.112,wo,15
940,63634350,Kansrekenen 2,H1,C1.112,wo,15
941,59075181,Kansrekenen 2,H1,C1.112,wo,15
942,55474917,Kansrekenen 2,H1,C1.112,wo,15
943,38499176,Kansrekenen 2,H1,C1.112,wo,15
944,36903574,Kansrekenen 2,H1,C1.112,wo,15
945,32705005,Kansrekenen 2,H1,C1.112,wo,15
946,94467156,Kansrekenen 2,H1,C1.112,wo,15
947,77240949,Kansrekenen 2,H1,C1.112,wo,15
948,5368702,Kansrekenen 2,H1,C1.112,wo,15
949,58469172,Kansrekenen 2,H1,C1.112,wo,15
950,23798155,Kansrekenen 2,H1,C1.112,wo,15
951,78735049,Kansrekenen 2,H1,C1.112,wo,15
952,79858178,Kansrekenen 2,H1,C1.112,wo,15
953,79366078,Kansrekenen 2,H1,C1.112,wo,15
954,23391676,Kansrekenen 2,H1,C1.112,wo,15
955,65003379,Kansrekenen 2,H1,C1.112,wo,15
956,10792879,Kansrekenen 2,H1,C1.112,wo,15
957,49631542,Kansrekenen 2,H1,C1.112,wo,15
958,54569540,Kansrekenen 2,H1,C1.112,wo,15
959,22731474,Kansrekenen 2,H1,C1.112,wo,15
960,84110134,Kansrekenen 2,H1,C1.112,wo,15
961,58332004,Kansrekenen 2,H1,C1.112,wo,15
962,14398123,Kansrekenen 2,H1,C1.112,wo,15
963,56749879,Kansrekenen 2,H1,C1.112,wo,15
964,27187154,Kansrekenen 2,H1,C1.112,wo,15
965,89338938,Kansrekenen 2,H1,C1.112,wo,15
966,76924297,Kansrekenen 2,H1,C1.112,wo,15
967,5615125,Kansrekenen 2,H1,C1.112,wo,15
968,31633723,Kansrekenen 2,H1,C1.112,wo,15
969,69086548,Kansrekenen 2,H1,C1.112,wo,15
970,51186803,Kansrekenen 2,H1,C1.112,wo,15
971,14671406,Kansrekenen 2,H1,C1.112,wo,15
972,41585485,Kansrekenen 2,H1,C1.112,wo,15
973,34243356,Kansrekenen 2,H1,C1.112,wo,15
974,28957789,Kansrekenen 2,H1,C1.112,wo,15
975,58522654,Kansrekenen 2,H1,C1.112,wo,15
976,37498675,Kansrekenen 2,H1,C1.112,wo,15
977,51542218,Kansrekenen 2,H1,C1.112,wo,15
978,63955238,Kansrekenen 2,H1,C1.112,wo,15
979,78136904,Kansrekenen 2,H1,C1.112,wo,15
980,24875739,Kansrekenen 2,H1,C1.112,wo,15
981,11915563,Kansrekenen 2,H1,C1.112,wo,15
982,38329455,Kansrekenen 2,H1,C1.112,wo,15
983,20883994,Kansrekenen 2,H1,C1.112,wo,15
984,74182182,Kansrekenen 2,H1,C1.112,wo,15
985,64296965,Kansrekenen 2,H1,C1.112,wo,15
986,18266644,Kansrekenen 2,H1,C1.112,wo,15
987,91139627,Kansrekenen 2,H1,C1.112,wo,15
988,97371272,Kansrekenen 2,H1,C1.112,wo,15
989,14591033,Kansrekenen 2,H1,C1.112,wo,15
990,56988998,Kansrekenen 2,H1,C1.112,wo,15
991,9731271,Kansrekenen 2,H1,C1.112,wo,15
992,10872825,Kansrekenen 2,H1,C1.112,wo,15
993,77636749,Kansrekenen 2,H1,C1.112,wo,15
994,41527759,Kansrekenen 2,H1,C1.112,wo,15
995,34262212,Kansrekenen 2,H1,C1.112,wo,15
996,17823206,Kansrekenen 2,H1,C1.112,wo,15
997,39919665,Kansrekenen 2,H1,C1.112,wo,15
998,7492204,Kansrekenen 2,H1,C1.112,wo,15
999,99272880,Kansrekenen 2,H1,C1.112,wo,15
1000,39659121,Kansrekenen 2,H1,C1.112,wo,15
1001,59544049,Kansrekenen 2,H1,C1.112,wo,15
1002,88176729,Bioinformatica,P2,C1.112,do,15
1003,6913074,Bioinformatica,P2,C1.112,do,15
1004,81200278,Bioinformatica,P2,C1.112,do,15
1005,29526540,Bioinformatica,P2,C1.112,do,15
1006,14591033,Bioinformatica,P2,C1.112,do,15
1007,56749879,Bioinformatica,P2,C1.112,do,15
