,student,vak,activiteit,zaal,dag,tijdslot
517,41153310,Software engineering,H1,C0.110,ma,11
518,60312776,Software engineering,H1,C0.110,ma,11
519,58565406,Software engineering,H1,C0.110,ma,11
520,31103066,Software engineering,H1,C0.110,ma,11
521,89338938,Software engineering,H1,C0.110,ma,11
522,58074656,Software engineering,H1,C0.110,ma,11
523,68409833,Software engineering,H1,C0.110,ma,11
524,33877725,Software engineering,H1,C0.110,ma,11
525,14671406,Software engineering,H1,C0.110,ma,11
526,22871048,Software engineering,H1,C0.110,ma,11
527,75599734,Software engineering,H1,C0.110,ma,11
528,96554914,Software engineering,H1,C0.110,ma,11
529,22323043,Software engineering,H1,C0.110,ma,11
530,26260141,Software engineering,H1,C0.110,ma,11
531,37830626,Software engineering,H1,C0.110,ma,11
532,3233378,Software engineering,H1,C0.110,ma,11
533,78243495,Software engineering,H1,C0.110,ma,11
534,78443067,Software engineering,H1,C0.110,ma,11
535,40343779,Software engineering,H1,C0.110,ma,11
536,82872148,Software engineering,H1,C0.110,ma,11
537,59544049,Software engineering,H1,C0.110,ma,11
538,51593625,Software engineering,H1,C0.110,ma,11
539,65408517,Software engineering,H1,C0.110,ma,11
540,95631564,Software engineering,H1,C0.110,ma,11
541,42115591,Software engineering,H1,C0.110,ma,11
542,89985072,Software engineering,H1,C0.110,ma,11
543,14309255,Software engineering,H1,C0.110,ma,11
544,55474917,Software engineering,H1,C0.110,ma,11
545,9287708,Software engineering,H1,C0.110,ma,11
546,25106480,Software engineering,H1,C0.110,ma,11
547,73302736,Software engineering,H1,C0.110,ma,11
548,44671041,Software engineering,H1,C0.110,ma,11
549,1048485,Software engineering,H1,C0.110,ma,11
550,11068043,Software engineering,H1,C0.110,ma,11
551,52311353,Software engineering,H1,C0.110,ma,11
552,28357474,Software engineering,H1,C0.110,ma,11
553,50143947,Software engineering,H1,C0.110,ma,11
554,48601268,Software engineering,H1,C0.110,ma,11
555,31633723,Software engineering,H1,C0.110,ma,11
556,21095566,Software engineering,H1,C0.110,ma,11
557,48357272,Software engineering,H1,C0.110,ma,11
558,27950803,Software engineering,H1,C0.110,ma,11
559,61060652,Software engineering,H1,C0.110,ma,11
560,4568018,Software engineering,H1,C0.110,ma,11
561,88176729,Software engineering,H1,C0.110,ma,11
562,27582862,Software engineering,H1,C0.110,ma,11
563,670011,Databases 2,H1,C0.110,di,11
564,59397895,Databases 2,H1,C0.110,di,11
565,62736669,Databases 2,H1,C0.110,di,11
566,90474003,Databases 2,H1,C0.110,di,11
567,76123484,Databases 2,H1,C0.110,di,11
568,46989508,Databases 2,H1,C0.110,di,11
569,77960666,Databases 2,H1,C0.110,di,11
570,25077484,Databases 2,H1,C0.110,di,11
571,83869542,Databases 2,H1,C0.110,di,11
572,94686490,Databases 2,H1,C0.110,di,11
573,43027916,Databases 2,H1,C0.110,di,11
574,52552718,Databases 2,H1,C0.110,di,11
575,91527663,Databases 2,H1,C0.110,di,11
576,49631542,Databases 2,H1,C0.110,di,11
577,12091019,Databases 2,H1,C0.110,di,11
578,86988337,Databases 2,H1,C0.110,di,11
579,26207525,Databases 2,H1,C0.110,di,11
580,86180471,Databases 2,H1,C0.110,di,11
581,14816774,Databases 2,H1,C0.110,di,11
582,247918,Databases 2,H1,C0.110,di,11
583,82689818,Databases 2,H1,C0.110,di,11
584,13132925,Databases 2,H1,C0.110,di,11
585,4529208,Databases 2,H1,C0.110,di,11
586,23257088,Databases 2,H1,C0.110,di,11
587,24277163,Databases 2,H1,C0.110,di,11
588,29526540,Databases 2,H1,C0.110,di,11
589,56872729,Databases 2,H1,C0.110,di,11
590,43902015,Databases 2,H1,C0.110,di,11
591,3168419,Databases 2,H1,C0.110,di,11
592,72796858,Databases 2,H1,C0.110,di,11
593,58332004,Databases 2,H1,C0.110,di,11
594,17222374,Databases 2,H1,C0.110,di,11
595,58592894,Databases 2,H1,C0.110,di,11
596,77896638,Databases 2,H1,C0.110,di,11
597,5085194,Databases 2,H1,C0.110,di,11
598,26406342,Databases 2,H1,C0.110,di,11
599,23658570,Databases 2,H1,C0.110,di,11
600,47932106,Databases 2,H1,C0.110,di,11
601,11996292,Databases 2,H1,C0.110,di,11
602,4921119,Databases 2,H1,C0.110,di,11
603,72456780,Databases 2,H1,C0.110,di,11
604,5526560,Databases 2,H1,C0.110,di,11
605,88752563,Databases 2,H1,C0.110,di,11
606,54540997,Databases 2,H1,C0.110,di,11
607,37701751,Databases 2,H1,C0.110,di,11
608,64947290,Databases 2,H1,C0.110,di,11
609,96054456,Databases 2,H1,C0.110,di,11
610,17092717,Databases 2,H1,C0.110,di,11
611,42196732,Databases 2,H1,C0.110,di,11
612,73823548,Databases 2,H1,C0.110,di,11
613,58083680,Databases 2,H1,C0.110,di,11
614,56191333,Databases 2,H1,C0.110,di,11
615,60352393,Databases 2,H1,C0.110,di,11
616,57467488,Databases 2,H1,C0.110,di,11
617,27123462,Databases 2,H1,C0.110,di,11
618,29640619,Databases 2,H1,C0.110,di,11
619,39459642,Databases 2,H1,C0.110,di,11
620,64296965,Databases 2,H1,C0.110,di,11
621,40141996,Databases 2,H1,C0.110,di,11
622,34872117,Databases 2,H1,C0.110,di,11
623,56749879,Databases 2,H1,C0.110,di,11
624,70072978,Databases 2,H1,C0.110,di,11
625,51542218,Databases 2,H1,C0.110,di,11
626,40434933,Databases 2,H1,C0.110,di,11
627,56121590,Databases 2,H1,C0.110,di,11
628,15187217,Databases 2,H1,C0.110,di,11
629,51566595,Databases 2,H1,C0.110,di,11
630,78821918,Databases 2,H1,C0.110,di,11
631,47477884,Databases 2,H1,C0.110,di,11
632,5517869,Databases 2,H1,C0.110,di,11
633,13092455,Databases 2,H1,C0.110,di,11
634,75005528,Databases 2,H1,C0.110,di,11
635,87758823,Collectieve Intelligentie,H1,C0.110,wo,11
636,28357474,Collectieve Intelligentie,H1,C0.110,wo,11
637,64393888,Collectieve Intelligentie,H1,C0.110,wo,11
638,15902055,Collectieve Intelligentie,H1,C0.110,wo,11
639,46052388,Collectieve Intelligentie,H1,C0.110,wo,11
640,45556081,Collectieve Intelligentie,H1,C0.110,wo,11
641,33760909,Collectieve Intelligentie,H1,C0.110,wo,11
642,54310617,Collectieve Intelligentie,H1,C0.110,wo,11
643,51741554,Collectieve Intelligentie,H1,C0.110,wo,11
644,29640619,Collectieve Intelligentie,H1,C0.110,wo,11
645,64296965,Collectieve Intelligentie,H1,C0.110,wo,11
646,42171678,Collectieve Intelligentie,H1,C0.110,wo,11
647,35330349,Collectieve Intelligentie,H1,C0.110,wo,11
648,75521763,Collectieve Intelligentie,H1,C0.110,wo,11
649,60312776,Collectieve Intelligentie,H1,C0.110,wo,11
650,68601184,Collectieve Intelligentie,H1,C0.110,wo,11
651,17222374,Collectieve Intelligentie,H1,C0.110,wo,11
652,25106480,Collectieve Intelligentie,H1,C0.110,wo,11
653,58522654,Collectieve Intelligentie,H1,C0.110,wo,11
654,1665980,Collectieve Intelligentie,H1,C0.110,wo,11
655,57595888,Collectieve Intelligentie,H1,C0.110,wo,11
656,86291592,Collectieve Intelligentie,H1,C0.110,wo,11
657,9332762,Collectieve Intelligentie,H1,C0.110,wo,11
658,34773179,Collectieve Intelligentie,H1,C0.110,wo,11
659,96104167,Collectieve Intelligentie,H1,C0.110,wo,11
660,26406342,Collectieve Intelligentie,H1,C0.110,wo,11
661,50143947,Collectieve Intelligentie,H1,C0.110,wo,11
662,48601268,Collectieve Intelligentie,H1,C0.110,wo,11
663,22699561,Collectieve Intelligentie,H1,C0.110,wo,11
664,86000192,Collectieve Intelligentie,H1,C0.110,wo,11
665,1075391,Collectieve Intelligentie,H1,C0.110,wo,11
666,37770881,Collectieve Intelligentie,H1,C0.110,wo,11
667,42196732,Collectieve Intelligentie,H1,C0.110,wo,11
668,76123484,Collectieve Intelligentie,H1,C0.110,wo,11
669,61443567,Collectieve Intelligentie,H1,C0.110,wo,11
670,53107172,Collectieve Intelligentie,H1,C0.110,wo,11
671,5517869,Collectieve Intelligentie,H1,C0.110,wo,11
672,23547619,Collectieve Intelligentie,H1,C0.110,wo,11
673,4783858,Collectieve Intelligentie,H1,C0.110,wo,11
674,31416266,Collectieve Intelligentie,H1,C0.110,wo,11
675,29474737,Collectieve Intelligentie,H1,C0.110,wo,11
676,50184318,Collectieve Intelligentie,H1,C0.110,wo,11
677,7308727,Collectieve Intelligentie,H1,C0.110,wo,11
678,82689818,Collectieve Intelligentie,H1,C0.110,wo,11
679,64228258,Collectieve Intelligentie,H1,C0.110,wo,11
680,24277163,Collectieve Intelligentie,H1,C0.110,wo,11
681,3233378,Collectieve Intelligentie,H1,C0.110,wo,11
682,97135019,Collectieve Intelligentie,H1,C0.110,wo,11
683,13534377,Collectieve Intelligentie,H1,C0.110,wo,11
684,77240949,Collectieve Intelligentie,H1,C0.110,wo,11
685,65960683,Collectieve Intelligentie,H1,C0.110,wo,11
686,13092455,Collectieve Intelligentie,H1,C0.110,wo,11
687,1696500,Collectieve Intelligentie,H1,C0.110,wo,11
688,72577292,Collectieve Intelligentie,H1,C0.110,wo,11
689,17575088,Collectieve Intelligentie,H1,C0.110,wo,11
690,77896638,Collectieve Intelligentie,H1,C0.110,wo,11
691,43027916,Collectieve Intelligentie,H1,C0.110,wo,11
692,73980360,Collectieve Intelligentie,H1,C0.110,wo,11
693,42778953,Collectieve Intelligentie,H1,C0.110,wo,11
694,21964491,Collectieve Intelligentie,H1,C0.110,wo,11
695,62701040,Collectieve Intelligentie,H1,C0.110,wo,11
696,87758823,Collectieve Intelligentie,H2,C0.110,do,11
697,28357474,Collectieve Intelligentie,H2,C0.110,do,11
698,64393888,Collectieve Intelligentie,H2,C0.110,do,11
699,15902055,Collectieve Intelligentie,H2,C0.110,do,11
700,46052388,Collectieve Intelligentie,H2,C0.110,do,11
701,45556081,Collectieve Intelligentie,H2,C0.110,do,11
702,33760909,Collectieve Intelligentie,H2,C0.110,do,11
703,54310617,Collectieve Intelligentie,H2,C0.110,do,11
704,51741554,Collectieve Intelligentie,H2,C0.110,do,11
705,29640619,Collectieve Intelligentie,H2,C0.110,do,11
706,64296965,Collectieve Intelligentie,H2,C0.110,do,11
707,42171678,Collectieve Intelligentie,H2,C0.110,do,11
708,35330349,Collectieve Intelligentie,H2,C0.110,do,11
709,75521763,Collectieve Intelligentie,H2,C0.110,do,11
710,60312776,Collectieve Intelligentie,H2,C0.110,do,11
711,68601184,Collectieve Intelligentie,H2,C0.110,do,11
712,17222374,Collectieve Intelligentie,H2,C0.110,do,11
713,25106480,Collectieve Intelligentie,H2,C0.110,do,11
714,58522654,Collectieve Intelligentie,H2,C0.110,do,11
715,1665980,Collectieve Intelligentie,H2,C0.110,do,11
716,57595888,Collectieve Intelligentie,H2,C0.110,do,11
717,86291592,Collectieve Intelligentie,H2,C0.110,do,11
718,9332762,Collectieve Intelligentie,H2,C0.110,do,11
719,34773179,Collectieve Intelligentie,H2,C0.110,do,11
720,96104167,Collectieve Intelligentie,H2,C0.110,do,11
721,26406342,Collectieve Intelligentie,H2,C0.110,do,11
722,50143947,Collectieve Intelligentie,H2,C0.110,do,11
723,48601268,Collectieve Intelligentie,H2,C0.110,do,11
724,22699561,Collectieve Intelligentie,H2,C0.110,do,11
725,86000192,Collectieve Intelligentie,H2,C0.110,do,11
726,1075391,Collectieve Intelligentie,H2,C0.110,do,11
727,37770881,Collectieve Intelligentie,H2,C0.110,do,11
728,42196732,Collectieve Intelligentie,H2,C0.110,do,11
729,76123484,Collectieve Intelligentie,H2,C0.110,do,11
730,61443567,Collectieve Intelligentie,H2,C0.110,do,11
731,53107172,Collectieve Intelligentie,H2,C0.110,do,11
732,5517869,Collectieve Intelligentie,H2,C0.110,do,11
733,23547619,Collectieve Intelligentie,H2,C0.110,do,11
734,4783858,Collectieve Intelligentie,H2,C0.110,do,11
735,31416266,Collectieve Intelligentie,H2,C0.110,do,11
736,29474737,Collectieve Intelligentie,H2,C0.110,do,11
737,50184318,Collectieve Intelligentie,H2,C0.110,do,11
738,7308727,Collectieve Intelligentie,H2,C0.110,do,11
739,82689818,Collectieve Intelligentie,H2,C0.110,do,11
740,64228258,Collectieve Intelligentie,H2,C0.110,do,11
741,24277163,Collectieve Intelligentie,H2,C0.110,do,11
742,3233378,Collectieve Intelligentie,H2,C0.110,do,11
743,97135019,Collectieve Intelligentie,H2,C0.110,do,11
744,13534377,Collectieve Intelligentie,H2,C0.110,do,11
745,77240949,Collectieve Intelligentie,H2,C0.110,do,11
746,65960683,Collectieve Intelligentie,H2,C0.110,do,11
747,13092455,Collectieve Intelligentie,H2,C0.110,do,11
748,1696500,Collectieve Intelligentie,H2,C0.110,do,11
749,72577292,Collectieve Intelligentie,H2,C0.110,do,11
750,17575088,Collectieve Intelligentie,H2,C0.110,do,11
751,77896638,Collectieve Intelligentie,H2,C0.110,do,11
752,43027916,Collectieve Intelligentie,H2,C0.110,do,11
753,73980360,Collectieve Intelligentie,H2,C0.110,do,11
754,42778953,Collectieve Intelligentie,H2,C0.110,do,11
755,21964491,Collectieve Intelligentie,H2,C0.110,do,11
756,62701040,Collectieve Intelligentie,H2,C0.110,do,11
757,87758823,Collectieve Intelligentie,H3,C0.110,vr,11
758,28357474,Collectieve Intelligentie,H3,C0.110,vr,11
759,64393888,Collectieve Intelligentie,H3,C0.110,vr,11
760,15902055,Collectieve Intelligentie,H3,C0.110,vr,11
761,46052388,Collectieve Intelligentie,H3,C0.110,vr,11
762,45556081,Collectieve Intelligentie,H3,C0.110,vr,11
763,33760909,Collectieve Intelligentie,H3,C0.110,vr,11
764,54310617,Collectieve Intelligentie,H3,C0.110,vr,11
765,51741554,Collectieve Intelligentie,H3,C0.110,vr,11
766,29640619,Collectieve Intelligentie,H3,C0.110,vr,11
767,64296965,Collectieve Intelligentie,H3,C0.110,vr,11
768,42171678,Collectieve Intelligentie,H3,C0.110,vr,11
769,35330349,Collectieve Intelligentie,H3,C0.110,vr,11
770,75521763,Collectieve Intelligentie,H3,C0.110,vr,11
771,60312776,Collectieve Intelligentie,H3,C0.110,vr,11
772,68601184,Collectieve Intelligentie,H3,C0.110,vr,11
773,17222374,Collectieve Intelligentie,H3,C0.110,vr,11
774,25106480,Collectieve Intelligentie,H3,C0.110,vr,11
775,58522654,Collectieve Intelligentie,H3,C0.110,vr,11
776,1665980,Collectieve Intelligentie,H3,C0.110,vr,11
777,57595888,Collectieve Intelligentie,H3,C0.110,vr,11
778,86291592,Collectieve Intelligentie,H3,C0.110,vr,11
779,9332762,Collectieve Intelligentie,H3,C0.110,vr,11
780,34773179,Collectieve Intelligentie,H3,C0.110,vr,11
781,96104167,Collectieve Intelligentie,H3,C0.110,vr,11
782,26406342,Collectieve Intelligentie,H3,C0.110,vr,11
783,50143947,Collectieve Intelligentie,H3,C0.110,vr,11
784,48601268,Collectieve Intelligentie,H3,C0.110,vr,11
785,22699561,Collectieve Intelligentie,H3,C0.110,vr,11
786,86000192,Collectieve Intelligentie,H3,C0.110,vr,11
787,1075391,Collectieve Intelligentie,H3,C0.110,vr,11
788,37770881,Collectieve Intelligentie,H3,C0.110,vr,11
789,42196732,Collectieve Intelligentie,H3,C0.110,vr,11
790,76123484,Collectieve Intelligentie,H3,C0.110,vr,11
791,61443567,Collectieve Intelligentie,H3,C0.110,vr,11
792,53107172,Collectieve Intelligentie,H3,C0.110,vr,11
793,5517869,Collectieve Intelligentie,H3,C0.110,vr,11
794,23547619,Collectieve Intelligentie,H3,C0.110,vr,11
795,4783858,Collectieve Intelligentie,H3,C0.110,vr,11
796,31416266,Collectieve Intelligentie,H3,C0.110,vr,11
797,29474737,Collectieve Intelligentie,H3,C0.110,vr,11
798,50184318,Collectieve Intelligentie,H3,C0.110,vr,11
799,7308727,Collectieve Intelligentie,H3,C0.110,vr,11
800,82689818,Collectieve Intelligentie,H3,C0.110,vr,11
801,64228258,Collectieve Intelligentie,H3,C0.110,vr,11
802,24277163,Collectieve Intelligentie,H3,C0.110,vr,11
803,3233378,Collectieve Intelligentie,H3,C0.110,vr,11
804,97135019,Collectieve Intelligentie,H3,C0.110,vr,11
805,13534377,Collectieve Intelligentie,H3,C0.110,vr,11
806,77240949,Collectieve Intelligentie,H3,C0.110,vr,11
807,65960683,Collectieve Intelligentie,H3,C0.110,vr,11
808,13092455,Collectieve Intelligentie,H3,C0.110,vr,11
809,1696500,Collectieve Intelligentie,H3,C0.110,vr,11
810,72577292,Collectieve Intelligentie,H3,C0.110,vr,11
811,17575088,Collectieve Intelligentie,H3,C0.110,vr,11
812,77896638,Collectieve Intelligentie,H3,C0.110,vr,11
813,43027916,Collectieve Intelligentie,H3,C0.110,vr,11
814,73980360,Collectieve Intelligentie,H3,C0.110,vr,11
815,42778953,Collectieve Intelligentie,H3,C0.110,vr,11
816,21964491,Collectieve Intelligentie,H3,C0.110,vr,11
817,62701040,Collectieve Intelligentie,H3,C0.110,vr,11
818,74182182,Lineaire Algebra,H1,C0.110,ma,13
819,87758823,Lineaire Algebra,H1,C0.110,ma,13
820,38499176,Lineaire Algebra,H1,C0.110,ma,13
821,79937969,Lineaire Algebra,H1,C0.110,ma,13
822,670011,Lineaire Algebra,H1,C0.110,ma,13
823,79617364,Lineaire Algebra,H1,C0.110,ma,13
824,48308205,Lineaire Algebra,H1,C0.110,ma,13
825,77896638,Lineaire Algebra,H1,C0.110,ma,13
826,4921119,Lineaire Algebra,H1,C0.110,ma,13
827,54074680,Lineaire Algebra,H1,C0.110,ma,13
828,55474917,Lineaire Algebra,H1,C0.110,ma,13
829,16011419,Lineaire Algebra,H1,C0.110,ma,13
830,36508571,Lineaire Algebra,H1,C0.110,ma,13
831,75005528,Lineaire Algebra,H1,C0.110,ma,13
832,34588570,Lineaire Algebra,H1,C0.110,ma,13
833,34243356,Lineaire Algebra,H1,C0.110,ma,13
834,66570705,Lineaire Algebra,H1,C0.110,ma,13
835,26172512,Lineaire Algebra,H1,C0.110,ma,13
836,37399898,Lineaire Algebra,H1,C0.110,ma,13
837,83210352,Lineaire Algebra,H1,C0.110,ma,13
838,94686490,Lineaire Algebra,H1,C0.110,ma,13
839,55412918,Lineaire Algebra,H1,C0.110,ma,13
840,80998260,Lineaire Algebra,H1,C0.110,ma,13
841,80709893,Lineaire Algebra,H1,C0.110,ma,13
842,81385263,Lineaire Algebra,H1,C0.110,ma,13
843,81218347,Lineaire Algebra,H1,C0.110,ma,13
844,96118484,Lineaire Algebra,H1,C0.110,ma,13
845,3474870,Lineaire Algebra,H1,C0.110,ma,13
846,31416266,Lineaire Algebra,H1,C0.110,ma,13
847,52311353,Lineaire Algebra,H1,C0.110,ma,13
848,91196968,Lineaire Algebra,H1,C0.110,ma,13
849,21311067,Lineaire Algebra,H1,C0.110,ma,13
850,56872729,Lineaire Algebra,H1,C0.110,ma,13
851,14591033,Lineaire Algebra,H1,C0.110,ma,13
852,68409833,Lineaire Algebra,H1,C0.110,ma,13
853,71839156,Lineaire Algebra,H1,C0.110,ma,13
854,90743504,Lineaire Algebra,H1,C0.110,ma,13
855,23565001,Lineaire Algebra,H1,C0.110,ma,13
856,93566383,Lineaire Algebra,H1,C0.110,ma,13
857,32595335,Lineaire Algebra,H1,C0.110,ma,13
858,94955328,Lineaire Algebra,H1,C0.110,ma,13
859,42115591,Lineaire Algebra,H1,C0.110,ma,13
860,35330349,Lineaire Algebra,H1,C0.110,ma,13
861,5517869,Lineaire Algebra,H1,C0.110,ma,13
862,61060652,Lineaire Algebra,H1,C0.110,ma,13
863,16333449,Lineaire Algebra,H1,C0.110,ma,13
864,42778953,Lineaire Algebra,H1,C0.110,ma,13
865,36527838,Lineaire Algebra,H1,C0.110,ma,13
866,58866007,Lineaire Algebra,H1,C0.110,ma,13
867,42196732,Lineaire Algebra,H1,C0.110,ma,13
868,16097870,Lineaire Algebra,H1,C0.110,ma,13
869,41578612,Lineaire Algebra,H1,C0.110,ma,13
870,10149535,Lineaire Algebra,H1,C0.110,ma,13
871,62872965,Lineaire Algebra,H1,C0.110,ma,13
872,74182182,Lineaire Algebra,H2,C0.110,di,13
873,87758823,Lineaire Algebra,H2,C0.110,di,13
874,38499176,Lineaire Algebra,H2,C0.110,di,13
875,79937969,Lineaire Algebra,H2,C0.110,di,13
876,670011,Lineaire Algebra,H2,C0.110,di,13
877,79617364,Lineaire Algebra,H2,C0.110,di,13
878,48308205,Lineaire Algebra,H2,C0.110,di,13
879,77896638,Lineaire Algebra,H2,C0.110,di,13
880,4921119,Lineaire Algebra,H2,C0.110,di,13
881,54074680,Lineaire Algebra,H2,C0.110,di,13
882,55474917,Lineaire Algebra,H2,C0.110,di,13
883,16011419,Lineaire Algebra,H2,C0.110,di,13
884,36508571,Lineaire Algebra,H2,C0.110,di,13
885,75005528,Lineaire Algebra,H2,C0.110,di,13
886,34588570,Lineaire Algebra,H2,C0.110,di,13
887,34243356,Lineaire Algebra,H2,C0.110,di,13
888,66570705,Lineaire Algebra,H2,C0.110,di,13
889,26172512,Lineaire Algebra,H2,C0.110,di,13
890,37399898,Lineaire Algebra,H2,C0.110,di,13
891,83210352,Lineaire Algebra,H2,C0.110,di,13
892,94686490,Lineaire Algebra,H2,C0.110,di,13
893,55412918,Lineaire Algebra,H2,C0.110,di,13
894,80998260,Lineaire Algebra,H2,C0.110,di,13
895,80709893,Lineaire Algebra,H2,C0.110,di,13
896,81385263,Lineaire Algebra,H2,C0.110,di,13
897,81218347,Lineaire Algebra,H2,C0.110,di,13
898,96118484,Lineaire Algebra,H2,C0.110,di,13
899,3474870,Lineaire Algebra,H2,C0.110,di,13
900,31416266,Lineaire Algebra,H2,C0.110,di,13
901,52311353,Lineaire Algebra,H2,C0.110,di,13
902,91196968,Lineaire Algebra,H2,C0.110,di,13
903,21311067,Lineaire Algebra,H2,C0.110,di,13
904,56872729,Lineaire Algebra,H2,C0.110,di,13
905,14591033,Lineaire Algebra,H2,C0.110,di,13
906,68409833,Lineaire Algebra,H2,C0.110,di,13
907,71839156,Lineaire Algebra,H2,C0.110,di,13
908,90743504,Lineaire Algebra,H2,C0.110,di,13
909,23565001,Lineaire Algebra,H2,C0.110,di,13
910,93566383,Lineaire Algebra,H2,C0.110,di,13
911,32595335,Lineaire Algebra,H2,C0.110,di,13
912,94955328,Lineaire Algebra,H2,C0.110,di,13
913,42115591,Lineaire Algebra,H2,C0.110,di,13
914,35330349,Lineaire Algebra,H2,C0.110,di,13
915,5517869,Lineaire Algebra,H2,C0.110,di,13
916,61060652,Lineaire Algebra,H2,C0.110,di,13
917,16333449,Lineaire Algebra,H2,C0.110,di,13
918,42778953,Lineaire Algebra,H2,C0.110,di,13
919,36527838,Lineaire Algebra,H2,C0.110,di,13
920,58866007,Lineaire Algebra,H2,C0.110,di,13
921,42196732,Lineaire Algebra,H2,C0.110,di,13
922,16097870,Lineaire Algebra,H2,C0.110,di,13
923,41578612,Lineaire Algebra,H2,C0.110,di,13
924,10149535,Lineaire Algebra,H2,C0.110,di,13
925,62872965,Lineaire Algebra,H2,C0.110,di,13
926,15051051,Moderne Databases,H1,C0.110,wo,13
927,83415514,Moderne Databases,H1,C0.110,wo,13
928,4709948,Moderne Databases,H1,C0.110,wo,13
929,30658799,Moderne Databases,H1,C0.110,wo,13
930,27241113,Moderne Databases,H1,C0.110,wo,13
931,58592894,Moderne Databases,H1,C0.110,wo,13
932,59111489,Moderne Databases,H1,C0.110,wo,13
933,64600457,Moderne Databases,H1,C0.110,wo,13
934,33776961,Moderne Databases,H1,C0.110,wo,13
935,47462856,Moderne Databases,H1,C0.110,wo,13
936,36527838,Moderne Databases,H1,C0.110,wo,13
937,11996292,Moderne Databases,H1,C0.110,wo,13
938,1181560,Moderne Databases,H1,C0.110,wo,13
939,78544592,Moderne Databases,H1,C0.110,wo,13
940,1766560,Moderne Databases,H1,C0.110,wo,13
941,11741347,Moderne Databases,H1,C0.110,wo,13
942,49631542,Moderne Databases,H1,C0.110,wo,13
943,49219163,Moderne Databases,H1,C0.110,wo,13
944,96082155,Moderne Databases,H1,C0.110,wo,13
945,13911001,Moderne Databases,H1,C0.110,wo,13
946,78443067,Moderne Databases,H1,C0.110,wo,13
947,77376714,Moderne Databases,H1,C0.110,wo,13
948,48198668,Moderne Databases,H1,C0.110,wo,13
949,17222374,Moderne Databases,H1,C0.110,wo,13
950,36748818,Moderne Databases,H1,C0.110,wo,13
951,29526540,Moderne Databases,H1,C0.110,wo,13
952,14309255,Moderne Databases,H1,C0.110,wo,13
953,66621166,Moderne Databases,H1,C0.110,wo,13
954,43680781,Moderne Databases,H1,C0.110,wo,13
955,84449005,Moderne Databases,H1,C0.110,wo,13
956,50184318,Moderne Databases,H1,C0.110,wo,13
957,78821918,Moderne Databases,H1,C0.110,wo,13
958,99283252,Moderne Databases,H1,C0.110,wo,13
959,78243495,Moderne Databases,H1,C0.110,wo,13
960,63111000,Moderne Databases,H1,C0.110,wo,13
961,42171678,Moderne Databases,H1,C0.110,wo,13
962,58332004,Moderne Databases,H1,C0.110,wo,13
963,68315599,Moderne Databases,H1,C0.110,wo,13
964,13218321,Moderne Databases,H1,C0.110,wo,13
965,83266686,Moderne Databases,H1,C0.110,wo,13
966,70072978,Moderne Databases,H1,C0.110,wo,13
967,3883025,Moderne Databases,H1,C0.110,wo,13
968,85335143,Moderne Databases,H1,C0.110,wo,13
969,46570285,Moderne Databases,H1,C0.110,wo,13
970,24277163,Moderne Databases,H1,C0.110,wo,13
971,75997788,Moderne Databases,H1,C0.110,wo,13
972,18144425,Moderne Databases,H1,C0.110,wo,13
973,27916487,Moderne Databases,H1,C0.110,wo,13
974,51650744,Moderne Databases,H1,C0.110,wo,13
975,75521763,Moderne Databases,H1,C0.110,wo,13
976,5517869,Moderne Databases,H1,C0.110,wo,13
977,58699305,Moderne Databases,H1,C0.110,wo,13
978,89180944,Moderne Databases,H1,C0.110,wo,13
979,41489515,Moderne Databases,H1,C0.110,wo,13
980,5298748,Reflectie op de digitale cultuur,H1,C0.110,do,13
981,86988337,Reflectie op de digitale cultuur,H1,C0.110,do,13
982,78136904,Reflectie op de digitale cultuur,H1,C0.110,do,13
983,61518436,Reflectie op de digitale cultuur,H1,C0.110,do,13
984,60661905,Reflectie op de digitale cultuur,H1,C0.110,do,13
985,36785409,Reflectie op de digitale cultuur,H1,C0.110,do,13
986,82390428,Reflectie op de digitale cultuur,H1,C0.110,do,13
987,54569540,Reflectie op de digitale cultuur,H1,C0.110,do,13
988,13718298,Reflectie op de digitale cultuur,H1,C0.110,do,13
989,51052738,Reflectie op de digitale cultuur,H1,C0.110,do,13
990,68286356,Reflectie op de digitale cultuur,H1,C0.110,do,13
991,84524083,Reflectie op de digitale cultuur,H1,C0.110,do,13
992,27370083,Reflectie op de digitale cultuur,H1,C0.110,do,13
993,27805666,Reflectie op de digitale cultuur,H1,C0.110,do,13
994,92778619,Reflectie op de digitale cultuur,H1,C0.110,do,13
995,20095994,Reflectie op de digitale cultuur,H1,C0.110,do,13
996,27950803,Reflectie op de digitale cultuur,H1,C0.110,do,13
997,22871048,Reflectie op de digitale cultuur,H1,C0.110,do,13
998,84449005,Reflectie op de digitale cultuur,H1,C0.110,do,13
999,99975346,Reflectie op de digitale cultuur,H1,C0.110,do,13
1000,13658563,Reflectie op de digitale cultuur,H1,C0.110,do,13
1001,51415617,Reflectie op de digitale cultuur,H1,C0.110,do,13
1002,59753700,Reflectie op de digitale cultuur,H1,C0.110,do,13
1003,90474003,Reflectie op de digitale cultuur,H1,C0.110,do,13
1004,22826928,Reflectie op de digitale cultuur,H1,C0.110,do,13
1005,32044893,Reflectie op de digitale cultuur,H1,C0.110,do,13
1006,70193386,Reflectie op de digitale cultuur,H1,C0.110,do,13
1007,3685034,Reflectie op de digitale cultuur,H1,C0.110,do,13
